GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
0600000US4209984368,4209984368,"Wheatfield township, Perry County, Pennsylvania",1325,91,946,97,815,114,379,116,2.9,2.4,0.0,2.6,0.0,3.0,10.0,8.5,7.7,5.9,5.9,5.9,0.0,3.0,12.1,13.5,1.8,1.6,1.7,2.3,1.0,1.5,4.2,4.9,6.8,3.4,3.1,2.8,2.1,2.3,16.1,9.3,17.2,6.9,10.9,5.9,12.6,6.5,33.0,17.3,23.4,5.8,27.7,7.5,29.8,8.3,13.2,9.6,19.9,6.4,24.7,7.8,25.0,8.4,5.3,5.7,15.0,5.3,18.6,6.8,20.9,8.1,6.1,6.5,4.6,3.0,6.4,4.4,7.5,5.0,0.0,6.4,0.7,1.0,1.0,1.4,1.1,1.6,0.0,6.4,65723,5654,76029,12231,83542,9375,35963,3314,71079,6679,82689,7542,N,N,40149,8010,25.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.0,(X)
0600000US4210160000,4210160000,"Philadelphia city, Philadelphia County, Pennsylvania",580297,2587,308324,2826,158216,2328,271973,3225,14.6,0.4,9.4,0.4,2.8,0.3,21.5,0.6,8.1,0.2,6.1,0.3,3.1,0.3,10.6,0.4,13.2,0.3,11.8,0.4,7.4,0.4,15.2,0.5,11.6,0.3,11.4,0.4,8.8,0.5,12.0,0.5,13.7,0.3,14.5,0.5,12.7,0.7,12.8,0.4,15.7,0.3,16.9,0.4,19.2,0.6,14.0,0.5,9.1,0.3,11.1,0.4,14.8,0.6,6.3,0.3,8.5,0.2,11.4,0.4,18.3,0.6,4.6,0.3,2.9,0.1,4.0,0.2,6.9,0.4,1.5,0.1,2.6,0.1,3.4,0.2,6.0,0.3,1.6,0.2,37460,430,46470,645,69411,1068,26952,407,55353,524,65699,853,89945,1409,41636,723,39.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),42.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.6,(X)
0600000US4210307088,4210307088,"Blooming Grove township, Pike County, Pennsylvania",1671,140,1290,108,1112,138,381,119,4.3,3.0,0.5,0.7,0.0,2.2,17.3,11.5,4.4,2.7,1.2,1.1,1.3,1.3,15.5,10.8,4.8,2.8,3.0,3.2,3.5,3.7,10.8,6.1,8.0,3.0,8.0,3.8,8.2,4.1,7.9,5.0,20.9,5.6,24.9,6.9,26.9,7.2,7.3,6.2,23.8,6.4,20.9,7.9,18.4,7.3,33.9,14.6,15.0,6.0,19.0,7.5,19.3,8.1,1.6,2.2,9.8,4.1,10.9,4.6,9.3,4.2,5.8,9.0,6.0,3.5,8.3,4.7,9.1,5.2,0.0,6.3,3.0,2.6,3.4,3.1,4.0,3.7,0.0,6.3,54614,7127,62465,10836,65143,12374,29922,27702,70615,8456,80323,9743,N,N,36546,10227,41.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),48.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.5,(X)
0600000US4210318704,4210318704,"Delaware township, Pike County, Pennsylvania",2566,174,1987,163,1594,153,579,149,6.5,3.2,5.8,3.7,1.9,2.0,10.0,7.8,3.8,2.2,1.7,1.5,0.5,0.8,12.1,8.3,8.4,3.8,7.1,3.5,5.1,3.7,11.7,10.7,4.9,2.7,3.0,2.1,2.8,2.7,12.8,9.4,14.5,4.6,16.7,5.9,16.6,6.5,5.7,5.4,26.1,6.0,28.6,7.9,32.2,9.7,18.3,8.8,18.4,5.3,18.0,5.3,18.4,5.6,19.5,13.7,13.2,4.1,14.1,4.5,16.4,5.1,8.1,6.8,3.0,2.1,3.4,2.6,4.0,3.3,1.7,2.8,1.2,1.3,1.6,1.6,2.0,2.0,0.0,4.2,60071,6630,63979,6846,68647,6887,47344,28772,66244,5899,69983,6601,N,N,51013,11530,29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.1,(X)
0600000US4210319272,4210319272,"Dingman township, Pike County, Pennsylvania",4027,236,3088,234,2613,268,939,231,1.7,1.7,2.8,2.8,0.4,0.7,2.6,4.0,1.4,1.0,1.4,1.1,1.6,1.4,1.3,2.1,4.9,2.1,4.1,2.1,3.1,1.8,8.5,5.6,7.9,3.5,6.7,4.5,3.1,2.3,11.7,8.5,11.1,4.1,6.6,3.0,7.3,3.5,27.4,12.8,21.8,4.9,21.7,5.4,23.2,6.0,20.7,9.8,20.1,5.0,22.8,5.9,23.2,6.4,5.9,4.2,20.9,4.8,23.2,5.2,25.5,5.7,15.9,10.5,6.8,2.8,7.4,3.4,8.8,4.0,2.0,2.4,3.5,2.0,3.2,1.8,3.8,2.2,4.2,5.7,76201,10370,85677,7420,90519,6628,49518,9422,86382,7223,90799,8207,N,N,65816,13854,25.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X)
0600000US4210330976,4210330976,"Greene township, Pike County, Pennsylvania",1575,145,1153,108,865,128,422,131,6.5,4.2,2.3,2.1,3.1,2.7,17.8,12.9,9.0,5.0,5.5,5.0,5.7,5.4,18.5,12.4,6.0,3.8,6.9,4.7,2.7,3.0,10.9,11.4,8.8,4.6,11.4,6.3,7.2,4.6,5.7,7.4,17.8,6.6,23.3,8.7,19.8,8.7,9.7,7.7,25.5,8.2,23.2,7.5,27.7,8.4,26.5,16.4,8.4,4.5,9.8,4.8,11.9,5.8,0.0,5.7,13.0,6.0,10.8,5.7,13.2,7.3,10.9,11.9,3.4,2.4,4.2,3.1,5.5,4.1,0.0,5.7,1.8,1.8,2.4,2.5,3.2,3.3,0.0,5.7,52118,11257,50382,7741,55635,5609,33571,21982,62919,7912,66851,9782,N,N,39619,12370,34.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X)
0600000US4210340776,4210340776,"Lackawaxen township, Pike County, Pennsylvania",2148,158,1497,112,1361,137,651,174,4.3,2.4,1.5,1.7,0.9,1.4,10.8,7.1,3.2,2.0,0.6,0.9,0.7,1.0,9.1,6.6,6.4,3.4,2.7,2.3,1.4,1.6,14.9,9.8,12.5,4.9,14.2,5.5,10.2,5.2,17.2,9.9,15.5,5.0,14.2,5.8,14.8,6.3,19.5,11.6,21.1,5.4,20.3,6.7,21.3,7.1,16.3,12.3,13.4,3.9,15.5,5.3,17.0,5.8,5.5,4.8,13.4,4.9,16.6,6.1,17.9,6.7,6.0,6.2,7.2,4.7,10.8,6.5,11.8,7.0,0.8,1.1,3.0,1.7,3.6,2.2,4.0,2.5,0.0,3.8,59500,10731,70163,11373,75875,11566,32446,9807,75694,8915,88179,10985,N,N,41872,7530,39.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.3,(X)
0600000US4210342512,4210342512,"Lehman township, Pike County, Pennsylvania",3606,260,2655,233,2002,254,951,242,5.8,3.0,3.7,2.4,1.5,2.0,14.0,9.1,5.8,2.8,4.6,3.0,3.4,2.7,10.6,7.4,11.8,4.6,5.7,3.4,5.2,3.5,28.5,12.9,8.8,3.2,8.4,3.7,3.8,3.5,12.0,7.3,12.0,3.8,11.8,5.0,11.0,5.7,9.0,5.7,18.2,4.6,22.6,5.9,22.4,7.1,7.8,5.8,15.5,4.9,16.1,5.6,18.6,6.2,10.0,7.5,14.4,3.9,18.0,4.1,23.2,5.8,5.4,7.9,4.0,2.4,4.9,3.2,6.4,4.2,0.8,1.4,3.6,2.7,4.2,3.3,4.4,4.0,1.9,3.7,54658,7401,64327,11335,80352,9914,24181,4662,71899,11992,75750,6893,N,N,57661,41288,26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.3,(X)
0600000US4210348048,4210348048,"Matamoras borough, Pike County, Pennsylvania",893,66,573,63,419,69,320,59,5.4,3.2,6.8,5.0,0.0,5.8,6.6,4.4,2.6,1.9,0.0,4.3,0.0,5.8,7.2,5.2,13.4,4.4,8.0,5.1,11.0,6.8,23.1,9.2,14.4,5.1,9.1,4.4,6.0,3.6,25.6,10.8,14.3,5.3,12.4,5.0,13.8,6.0,14.1,8.4,15.1,5.8,16.6,7.8,12.6,7.4,13.8,9.0,15.2,5.2,22.9,8.6,29.1,10.6,5.9,5.6,15.5,4.6,18.5,5.6,22.0,6.6,2.8,4.3,3.0,1.4,4.2,2.5,3.3,2.9,0.9,1.9,1.0,1.0,1.6,1.6,2.1,2.2,0.0,7.5,49813,9964,71467,10582,85625,12308,27885,5381,62840,5312,75041,7266,N,N,36819,6988,27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.0,(X)
0600000US4210349400,4210349400,"Milford borough, Pike County, Pennsylvania",487,43,229,38,195,29,258,39,7.2,4.2,1.3,1.8,0.0,12.0,12.4,7.6,8.0,4.5,0.0,10.3,0.0,12.0,15.1,8.4,13.1,5.0,3.1,3.2,2.6,2.8,22.1,9.1,10.1,4.9,6.6,3.9,6.7,4.4,14.0,7.7,11.9,5.4,8.7,4.4,9.2,5.3,14.0,9.2,16.8,5.7,21.4,8.1,22.1,9.4,12.8,6.4,12.1,4.6,19.2,8.4,15.9,7.7,7.8,4.7,11.3,4.3,20.5,8.3,22.1,9.0,1.2,1.6,4.1,2.3,8.7,5.0,9.2,5.7,0.0,9.2,5.3,2.6,10.5,5.5,12.3,6.3,0.8,1.7,47330,16899,88125,12664,89375,12773,25125,5916,68828,7297,105694,12253,N,N,35327,7747,32.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.6,(X)
0600000US4210349408,4210349408,"Milford township, Pike County, Pennsylvania",575,45,393,44,304,37,182,45,2.4,1.5,1.3,1.6,0.0,7.9,7.7,5.1,2.6,2.7,0.0,6.2,0.0,7.9,8.2,8.0,9.2,3.8,4.8,2.5,0.0,7.9,22.0,10.6,5.6,2.5,4.6,3.2,1.6,1.8,8.2,5.3,14.1,4.0,10.2,4.5,9.9,5.1,19.2,10.4,16.5,5.2,12.7,5.3,12.5,5.7,24.7,12.2,20.0,5.6,26.5,7.7,29.6,9.0,3.8,3.6,12.9,4.3,16.8,6.1,17.8,7.5,4.4,3.4,8.2,4.5,11.5,6.5,13.5,7.5,0.0,12.8,8.5,4.0,11.7,5.9,15.1,7.5,1.6,2.3,74219,11057,92697,7883,98167,8785,39000,14313,91689,9785,111237,13799,N,N,45042,8285,29.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X)
0600000US4210357728,4210357728,"Palmyra township, Pike County, Pennsylvania",1447,114,1006,84,846,97,441,118,4.6,3.4,5.3,4.3,2.5,2.2,2.9,4.6,2.1,1.7,0.4,0.9,0.5,1.1,5.9,5.3,15.8,5.5,10.8,5.1,7.0,4.3,27.0,13.1,10.0,4.6,7.6,4.9,6.5,4.8,15.4,9.8,21.0,5.9,22.4,7.4,23.6,8.3,17.9,12.2,19.8,5.4,20.2,6.7,20.2,6.7,23.8,10.6,11.2,3.8,13.3,4.1,15.8,4.9,1.6,2.5,10.0,4.3,13.8,5.8,16.4,6.7,1.4,2.2,2.8,2.5,4.0,3.5,4.7,4.1,0.0,5.5,2.8,1.8,2.3,2.3,2.7,2.8,4.1,4.1,47433,4781,51957,4699,59792,21299,33281,12620,63589,6616,68335,7280,N,N,51555,15108,28.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.5,(X)
0600000US4210362192,4210362192,"Porter township, Pike County, Pennsylvania",196,70,180,69,157,64,16,14,4.1,4.3,1.7,3.2,0.0,14.7,31.3,33.6,7.1,6.7,6.7,7.3,6.4,8.3,12.5,22.4,4.1,5.6,4.4,6.2,5.1,7.2,0.0,65.0,9.2,7.7,7.8,6.9,8.9,8.1,25.0,39.5,7.1,7.2,7.8,7.7,8.9,8.9,0.0,65.0,19.9,10.3,20.0,10.9,19.7,13.0,18.8,31.9,26.0,19.2,28.3,20.2,31.2,22.3,0.0,65.0,18.9,11.3,20.6,12.7,16.6,13.0,0.0,65.0,2.6,3.3,2.8,3.7,3.2,4.3,0.0,65.0,1.0,1.9,0.0,12.9,0.0,14.7,12.5,22.5,71667,25668,76500,26655,75750,27886,28125,34500,70463,10486,72331,10224,N,N,49444,45575,52.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),49.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),87.5,(X)
0600000US4210370496,4210370496,"Shohola township, Pike County, Pennsylvania",1000,105,577,70,453,84,423,98,3.1,2.2,2.9,3.9,0.0,5.4,6.4,5.0,7.7,5.9,1.7,2.0,0.0,5.4,16.8,13.0,13.7,6.0,6.4,5.1,5.7,5.3,26.2,11.7,9.9,4.4,5.4,4.3,3.1,2.9,12.5,8.4,17.0,6.5,15.8,6.8,15.0,7.5,17.3,10.6,17.8,6.6,23.7,8.2,27.6,9.8,10.9,9.3,6.3,2.8,7.1,3.4,9.1,4.3,2.4,3.7,13.2,5.1,21.3,7.9,19.6,8.8,5.4,5.4,8.6,3.9,11.8,5.8,15.0,7.3,0.9,1.5,2.7,2.5,3.8,4.0,4.9,5.1,1.2,1.8,49028,10543,64950,10796,72250,18527,26563,11437,68916,9185,89104,12970,N,N,38236,8095,30.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X)
0600000US4210382928,4210382928,"Westfall township, Pike County, Pennsylvania",992,80,628,67,526,66,364,72,4.9,2.8,1.4,1.6,1.0,1.5,11.0,7.3,6.4,2.4,2.9,2.6,2.3,2.6,12.4,6.1,17.3,5.4,9.4,4.6,7.4,4.0,32.7,12.3,8.7,3.3,9.4,5.2,9.9,6.0,9.1,5.2,12.4,5.3,11.9,7.4,10.6,8.3,13.5,9.0,18.5,5.1,22.0,7.1,21.9,8.0,10.2,6.7,16.2,4.5,20.7,5.8,23.2,6.7,8.5,5.4,9.5,4.0,12.7,6.2,13.1,6.3,2.7,2.9,3.5,1.9,5.6,3.0,6.7,3.7,0.0,6.6,2.5,2.0,4.0,3.2,4.0,3.6,0.0,6.6,50938,11086,66944,4703,69444,13595,22609,3656,60799,5791,75364,8264,N,N,33549,5065,31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X)
0600000US4210500108,4210500108,"Abbott township, Potter County, Pennsylvania",88,16,56,14,54,14,32,12,3.4,3.5,0.0,34.2,0.0,35.0,9.4,10.1,4.5,5.7,1.8,4.9,1.9,5.0,9.4,13.4,9.1,8.5,5.4,5.9,5.6,6.2,15.6,19.9,21.6,9.3,21.4,12.4,22.2,12.8,21.9,15.9,14.8,8.3,14.3,8.9,14.8,9.2,15.6,16.2,30.7,12.8,33.9,13.9,35.2,14.2,25.0,20.6,11.4,7.3,17.9,11.1,18.5,11.4,0.0,46.0,4.5,5.3,5.4,6.0,1.9,4.9,3.1,7.1,0.0,24.4,0.0,34.2,0.0,35.0,0.0,46.0,0.0,24.4,0.0,34.2,0.0,35.0,0.0,46.0,46250,15008,52500,15279,51875,13369,33333,14529,50389,7190,57425,8388,N,N,38075,9557,37.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),40.6,(X)
0600000US4210500836,4210500836,"Allegany township, Potter County, Pennsylvania",161,32,118,28,102,24,43,14,10.6,5.3,4.2,3.5,4.9,4.1,27.9,15.8,6.8,4.8,4.2,5.1,4.9,5.8,14.0,12.0,8.1,4.4,7.6,5.6,8.8,6.1,9.3,9.7,9.3,4.7,6.8,4.6,7.8,5.0,16.3,13.1,16.8,6.9,17.8,9.4,14.7,7.6,18.6,11.1,12.4,7.6,17.8,10.0,15.7,9.1,7.0,16.4,19.9,8.6,23.7,11.4,27.5,11.7,7.0,7.3,15.5,9.3,16.9,10.3,14.7,10.7,0.0,39.7,0.0,14.3,0.0,19.0,0.0,21.5,0.0,39.7,0.6,1.3,0.8,1.8,1.0,2.1,0.0,39.7,46250,17384,70500,18460,70000,28047,24688,7435,60602,11247,70536,13763,N,N,28407,7461,25.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),14.0,(X)
0600000US4210503576,4210503576,"Austin borough, Potter County, Pennsylvania",207,22,148,21,112,19,59,14,4.8,4.1,6.1,5.5,0.0,19.9,10.2,9.2,5.3,3.4,1.4,1.8,0.0,19.9,15.3,9.6,20.3,6.1,12.8,5.6,14.3,8.5,33.9,13.4,9.2,4.1,4.7,3.7,4.5,4.7,16.9,12.1,13.0,4.8,16.9,8.0,15.2,7.9,6.8,11.8,16.4,5.1,18.9,6.8,16.1,8.2,6.8,6.9,15.5,5.1,23.0,7.4,28.6,9.3,0.0,33.0,14.0,5.6,16.2,8.2,21.4,10.3,5.1,6.1,0.0,11.4,0.0,15.5,0.0,19.9,0.0,33.0,1.4,2.3,0.0,15.5,0.0,19.9,5.1,8.0,45417,10697,56250,12114,73750,17576,19531,4154,57128,7110,62979,7628,N,N,39188,17967,32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.7,(X)
0600000US4210506432,4210506432,"Bingham township, Potter County, Pennsylvania",232,33,185,32,156,27,47,15,9.5,5.5,7.6,6.1,1.9,2.2,17.0,13.8,4.7,2.9,2.2,2.3,2.6,2.7,14.9,10.9,6.9,6.3,6.5,7.6,6.4,8.7,8.5,8.2,12.9,5.5,10.8,5.8,12.8,6.5,21.3,13.0,19.4,7.5,23.2,9.1,18.6,7.0,4.3,5.5,27.2,8.3,27.0,9.5,30.8,10.7,27.7,15.7,9.9,6.0,10.8,7.3,12.8,8.6,6.4,7.9,3.4,2.8,4.3,3.5,5.1,4.1,0.0,37.9,1.7,2.0,2.2,2.5,2.6,2.9,0.0,37.9,4.3,3.3,5.4,4.2,6.4,4.9,0.0,37.9,46111,8620,48750,10798,56875,6675,26607,3488,60117,10370,66353,12662,N,N,35198,8722,25.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.3,(X)
0600000US4210513760,4210513760,"Clara township, Potter County, Pennsylvania",74,18,49,15,45,13,25,13,6.8,6.1,6.1,8.3,4.4,6.9,12.0,14.5,6.8,5.3,4.1,5.6,4.4,6.1,12.0,15.9,13.5,8.8,10.2,10.6,11.1,11.2,16.0,16.0,12.2,7.4,16.3,10.4,17.8,10.8,4.0,12.5,21.6,12.1,20.4,13.3,22.2,16.3,24.0,24.6,17.6,8.5,22.4,11.2,24.4,12.5,8.0,10.1,5.4,6.5,8.2,9.1,6.7,7.6,0.0,52.0,5.4,5.2,8.2,7.4,4.4,6.3,0.0,52.0,2.7,3.7,4.1,5.6,4.4,6.3,0.0,52.0,8.1,11.5,0.0,37.1,0.0,38.8,24.0,31.6,41667,9820,42083,13008,41250,6829,36875,28787,68526,32727,52714,11012,N,N,99068,91791,24.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),4.0,(X)
0600000US4210516448,4210516448,"Coudersport borough, Potter County, Pennsylvania",998,84,567,77,360,52,431,67,7.6,3.0,4.4,4.4,3.9,6.1,11.8,5.2,9.4,3.4,4.9,3.0,1.7,2.2,16.2,6.5,19.0,5.0,7.8,4.2,7.2,4.2,33.9,9.5,10.2,3.8,10.2,6.3,6.9,4.2,10.2,5.3,10.1,3.4,13.1,4.7,9.4,4.9,7.0,4.4,19.9,5.7,25.9,7.5,25.8,8.0,10.4,7.0,9.8,3.5,16.6,6.1,20.6,8.1,3.5,3.0,8.7,3.3,12.3,5.2,19.4,8.0,2.6,3.7,0.9,0.9,0.7,1.0,1.1,1.5,0.0,5.6,4.2,2.8,4.1,3.3,3.9,3.9,4.4,5.0,42981,7520,62996,8746,70313,10786,19297,2648,60693,10716,76180,15381,N,N,38106,12852,26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X)
0600000US4210524184,4210524184,"Eulalia township, Potter County, Pennsylvania",320,45,200,38,190,38,120,34,0.6,1.0,1.0,1.7,1.1,1.8,0.0,18.7,2.8,3.6,0.0,11.7,0.0,12.3,7.5,9.6,14.7,6.0,4.5,6.3,4.7,6.6,31.7,12.8,10.6,5.1,9.5,7.1,10.0,7.6,12.5,7.9,21.6,7.5,25.5,9.3,25.8,9.8,15.0,12.1,16.6,5.3,21.5,7.7,19.5,8.0,9.2,7.7,12.2,4.9,14.5,6.4,15.3,6.8,7.5,6.1,8.1,4.8,10.5,6.7,10.0,7.0,4.2,5.0,9.7,6.6,9.0,6.2,9.5,6.6,10.8,14.0,3.1,2.6,4.0,3.2,4.2,3.4,1.7,3.4,49821,5587,60714,18263,61786,15707,34444,8136,73814,10006,83097,11650,N,N,57688,20150,26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.2,(X)
0600000US4210528280,4210528280,"Galeton borough, Potter County, Pennsylvania",490,35,304,37,241,40,186,29,8.4,3.5,9.5,5.5,1.2,1.5,12.4,8.0,7.1,3.6,2.0,1.8,1.2,1.5,17.2,8.8,18.2,5.0,12.5,6.3,14.5,7.7,24.2,8.0,13.7,3.6,10.2,4.3,12.9,5.5,16.7,6.4,14.5,4.2,19.7,7.3,16.2,6.9,12.4,5.6,16.5,4.0,20.7,5.9,24.9,6.5,7.5,5.0,15.3,5.6,16.4,6.2,19.1,8.1,7.5,7.0,6.3,2.4,8.9,3.6,10.0,4.3,2.2,2.4,0.0,5.0,0.0,7.9,0.0,9.8,0.0,12.6,0.0,5.0,0.0,7.9,0.0,9.8,0.0,12.6,38636,7594,44265,8327,54583,14316,22045,4889,46600,3961,52599,5207,N,N,32024,5448,35.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.2,(X)
0600000US4210528760,4210528760,"Genesee township, Potter County, Pennsylvania",378,43,249,41,190,36,129,27,2.4,1.8,3.2,2.9,0.0,12.3,3.1,3.1,7.1,3.5,6.4,4.6,3.7,3.6,8.5,5.4,20.1,5.4,11.6,4.5,9.5,4.7,34.9,11.1,11.1,4.6,12.0,7.5,7.4,3.9,12.4,9.0,15.1,4.8,12.9,5.3,16.3,6.6,16.3,6.6,21.7,5.9,28.5,8.1,33.7,9.3,10.1,6.6,11.4,5.4,12.9,5.8,14.7,6.9,13.2,13.0,9.5,4.0,10.0,5.1,11.6,6.1,1.6,2.2,0.5,0.8,0.8,1.2,1.1,1.5,0.0,17.5,1.1,1.0,1.6,1.6,2.1,2.1,0.0,17.5,44722,7656,53250,7309,60446,7182,30521,10648,55522,7339,63135,11505,N,N,37473,7461,24.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X)
0600000US4210532848,4210532848,"Harrison township, Potter County, Pennsylvania",478,39,365,41,290,38,113,27,7.9,4.3,7.4,5.5,4.1,4.7,9.7,5.6,7.1,4.6,4.7,3.8,4.8,4.6,17.7,13.5,12.6,4.5,9.3,5.0,5.2,3.4,23.0,11.8,20.9,6.3,23.0,7.8,22.1,8.4,16.8,7.9,15.9,3.8,14.2,4.4,16.9,5.4,18.6,9.9,17.2,4.8,19.2,6.1,22.8,7.7,8.0,5.7,8.6,3.1,9.3,4.0,10.0,4.5,6.2,5.2,6.3,3.1,8.2,4.1,10.3,5.0,0.0,19.7,2.3,2.4,3.0,3.1,2.8,3.7,0.0,19.7,1.3,1.2,1.6,1.6,1.0,1.4,0.0,19.7,35972,4707,38155,4716,43929,13555,24821,4869,49353,6668,54535,8328,N,N,30578,5260,40.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),44.2,(X)
